0,1,2,3,4,5,6,7,8,9,10,wandering_label
445,90,4.574723144237555,20,1,True,False,False,False,False,False,False
0,73,0.1891096084497231,10,0,False,False,True,False,False,False,False
0,79,0.1143525685750637,18,0,False,False,True,False,False,False,False
399,75,1.7780841510278511,13,1,False,False,False,False,False,True,False
472,60,2.593682178944972,1,1,False,False,False,True,False,False,False
197,93,4.92370803568337,21,1,False,True,False,False,False,False,False
0,69,0.2985711743954194,0,0,False,False,True,False,False,False,False
360,75,4.756118728198026,6,1,True,False,False,False,False,False,False
428,70,3.332281247874167,1,1,True,False,False,False,False,False,False
483,80,3.136263940093504,17,1,False,False,False,False,False,True,False
301,105,4.418625759767058,23,1,False,True,False,False,False,False,False
36,83,4.502285363739912,7,1,True,False,False,False,False,False,False
363,96,1.0894653209458611,12,1,False,False,False,True,False,False,False
308,76,3.894117246679057,16,1,False,False,True,False,False,False,False
337,71,0.621541496256362,20,0,False,True,False,False,False,False,False
46,62,0.5163884264054192,3,0,False,True,False,False,False,False,False
61,105,0.9129937476427008,22,1,False,False,False,False,False,False,True
313,107,2.4489298903063315,6,1,False,True,False,False,False,False,False
133,60,4.074836690099231,17,0,False,False,False,False,False,False,True
495,79,3.8204339149566535,13,1,False,False,False,False,False,True,False
0,72,0.0936982231700346,13,0,False,False,False,False,True,False,False
299,116,1.2561275965616148,18,0,False,False,False,False,False,True,False
150,62,1.1161496514696894,3,0,False,False,False,False,False,False,True
0,78,0.2407196576778976,6,0,False,False,False,False,False,False,True
147,63,3.208760385657748,8,0,False,False,True,False,False,False,False
0,68,0.1379250625746102,10,0,False,True,False,False,False,False,False
455,73,4.669494856519846,20,1,False,False,False,False,True,False,False
0,77,0.2468343303626562,5,0,False,False,False,False,True,False,False
459,98,4.208158660235592,4,1,True,False,False,False,False,False,False
0,63,0.3627502906881896,16,0,False,False,True,False,False,False,False
78,97,2.0053465532839128,14,1,False,False,False,True,False,False,False
375,96,0.8559286170185887,7,1,False,False,False,True,False,False,False
100,82,4.61547222941846,7,1,False,False,True,False,False,False,False
384,94,3.4880225069718103,18,1,False,False,False,False,False,True,False
439,81,4.451787517274552,12,1,False,False,True,False,False,False,False
267,60,2.773731519159628,7,0,False,True,False,False,False,False,False
182,79,0.1774170257284874,14,0,False,False,True,False,False,False,False
113,106,2.3703156207725384,12,1,False,False,True,False,False,False,False
0,65,0.1541417061782557,3,0,False,False,False,False,False,False,True
78,105,1.6746577647981389,21,1,False,True,False,False,False,False,False
474,112,4.534730015743319,19,1,False,False,True,False,False,False,False
355,87,2.527208283589024,16,1,False,False,False,True,False,False,False
351,103,3.443445754655837,15,1,True,False,False,False,False,False,False
361,119,3.8172244778803215,12,1,False,True,False,False,False,False,False
0,67,0.1704978613778212,3,0,False,False,False,False,True,False,False
95,85,1.82097350645942,16,1,True,False,False,False,False,False,False
0,63,0.1072812098502295,4,0,False,False,False,False,False,True,False
224,101,4.673711814884912,23,1,False,False,False,False,False,False,True
249,95,1.3172170374377046,22,1,False,True,False,False,False,False,False
187,117,2.118382048089238,13,1,False,True,False,False,False,False,False
0,68,0.0196876846764939,2,0,False,False,False,False,False,True,False
298,98,3.531938172792137,23,1,False,False,False,False,True,False,False
0,65,0.3793733107562853,19,0,False,True,False,False,False,False,False
0,66,0.4993047950565002,5,0,False,False,True,False,False,False,False
432,78,3.6566208833721903,20,1,False,False,False,True,False,False,False
36,108,2.025732191790448,20,1,False,False,False,False,False,True,False
96,110,1.3981916402586343,11,0,False,False,True,False,False,False,False
0,62,0.4333593640782243,2,0,False,False,False,False,True,False,False
324,62,0.3951633786645603,8,0,False,False,False,False,False,False,True
132,89,3.547895969391325,16,1,False,True,False,False,False,False,False
0,69,0.4290143034450175,11,0,False,False,True,False,False,False,False
0,61,0.4858105998437639,1,0,False,True,False,False,False,False,False
345,106,4.494740927905221,22,1,False,False,False,False,True,False,False
327,113,4.870320621125746,0,1,False,True,False,False,False,False,False
303,72,1.1572675616185824,5,1,False,False,False,False,True,False,False
50,61,3.178696787650936,2,1,True,False,False,False,False,False,False
11,78,0.643893777387316,6,0,False,False,True,False,False,False,False
133,92,2.4958987825423296,17,1,False,False,False,False,True,False,False
347,119,0.7915476569195506,17,1,False,True,False,False,False,False,False
368,83,1.6055806714959149,9,1,False,True,False,False,False,False,False
0,60,0.1445825304938673,13,0,False,False,False,False,False,True,False
312,93,2.122095795838208,18,1,False,False,False,False,True,False,False
0,78,0.3314674882330684,18,0,False,False,False,True,False,False,False
0,61,0.1288524160547221,20,0,False,False,False,False,False,True,False
293,88,0.5940812363257358,3,1,False,False,False,False,True,False,False
0,72,0.0944827873657992,16,0,False,False,False,False,False,False,True
492,76,2.7970738005926843,23,1,False,False,True,False,False,False,False
0,71,0.1659318052166804,12,0,False,False,False,True,False,False,False
0,77,0.2915155531676531,2,0,False,False,False,False,False,False,True
365,83,2.882132524520684,16,1,False,True,False,False,False,False,False
168,70,3.89535724299388,20,0,False,False,False,True,False,False,False
0,75,0.1155174001108818,20,0,False,False,False,False,True,False,False
90,98,3.874953247474541,3,1,False,True,False,False,False,False,False
0,72,0.3603571188246735,3,0,False,False,False,False,False,True,False
0,63,0.1381281728008843,17,0,True,False,False,False,False,False,False
171,60,3.987164108268801,17,0,False,False,False,False,False,False,True
286,110,2.002269043408724,1,1,True,False,False,False,False,False,False
475,85,2.533814286420549,12,1,False,False,False,False,True,False,False
0,62,0.267390862543443,15,0,False,False,False,True,False,False,False
438,77,2.545981765690298,6,1,True,False,False,False,False,False,False
193,75,4.350112635945859,8,0,True,False,False,False,False,False,False
26,106,2.805561928540393,22,1,False,False,False,False,True,False,False
31,64,2.876622893715318,9,0,False,False,False,False,False,True,False
446,100,4.9854600880512425,14,1,False,False,False,False,True,False,False
231,114,0.282554704622599,0,1,False,False,False,False,False,True,False
0,72,0.22858894306165,22,0,False,False,False,False,True,False,False
418,78,4.103212736491448,2,1,False,False,True,False,False,False,False
432,85,3.276842805558789,8,1,False,True,False,False,False,False,False
0,66,0.3677742435152657,7,0,False,False,True,False,False,False,False
128,86,1.0730409586585083,20,0,False,False,True,False,False,False,False
271,93,1.5099011347696818,9,1,False,True,False,False,False,False,False
0,67,0.1533850178686937,8,0,False,False,True,False,False,False,False
66,105,2.278660206400442,13,1,False,True,False,False,False,False,False
290,76,2.0933651963575786,21,0,False,True,False,False,False,False,False
108,89,1.837697943260912,18,1,False,False,False,False,False,True,False
447,106,2.888527505077263,18,1,False,False,True,False,False,False,False
0,66,0.1064066129807831,14,0,False,False,True,False,False,False,False
386,106,2.8653532925846568,2,1,False,False,False,True,False,False,False
